Year,Name,Number,Rank
1980,DALE,3,609
1980,DALYCE,3,609
1980,DANELLE,3,609
1980,DANIELLA,3,609
1980,DAPHNE,3,609
1980,DAYLE,3,609
1980,DEBBY,3,609
1980,DEE,3,609
1980,DEIRDRE,3,609
1980,DIANNA,3,609
1980,DIANNE,3,609
1980,DIXIE,3,609
1980,DUSTY,3,609
1980,ELIANA,3,609
1980,ELISABETH,3,609
1980,ELIZA,3,609
1980,EMANUELLE,3,609
1980,FARAH,3,609
1980,FAY,3,609
1980,FLORA,3,609
1980,GALE,3,609
1980,GAYLENE,3,609
1980,GEORGINA,3,609
1980,GINNY,3,609
1980,HILARY,3,609
1980,HOLLIE,3,609
1980,IVA,3,609
1980,JACQUELYNN,3,609
1980,JAYLENE,3,609
1980,JEANIE,3,609
1980,JEANNIE,3,609
1980,JENA,3,609
1980,JENINE,3,609
1980,JESSE,3,609
1980,JOCELYNE,3,609
1980,JOELENE,3,609
1980,JOHANNA,3,609
1980,JONIE,3,609
1980,JULENE,3,609
1980,JULI,3,609
1980,KAMI,3,609
1980,KANDIS,3,609
1980,KARLI,3,609
1980,KIRA,3,609
1980,KIRSTY,3,609
1980,KORI,3,609
1980,KRISTAN,3,609
1980,KYLEY,3,609
1980,LEA,3,609
1980,LEILA,3,609
1980,LENORE,3,609
1980,LINA,3,609
1980,LINDY,3,609
1980,LINNEA,3,609
1980,LOGAN,3,609
1980,LONNIE,3,609
1980,LOUISA,3,609
1980,MADELEINE,3,609
1980,MARIAH,3,609
1980,MARYANNE,3,609
1980,MAVIS,3,609
1980,MAXINE,3,609
1980,MEGGAN,3,609
1980,MERILEE,3,609
1980,MICHAELA,3,609
1980,MOIRA,3,609
1980,MYRA,3,609
1980,NATHALIE,3,609
1980,NAVJOT,3,609
1980,NEVADA,3,609
1980,NOELLE,3,609
1980,PAOLA,3,609
1980,PAULETTE,3,609
1980,PHOEBE,3,609
1980,PRIYA,3,609
1980,RAYLENE,3,609
1980,REA,3,609
1980,REBEKAH,3,609
1980,REENA,3,609
1980,REHANA,3,609
1980,RHIANNA,3,609
1980,RONA,3,609
1980,RONDA,3,609
1980,ROSALIE,3,609
1980,ROSALIND,3,609
1980,ROSE,3,609
1980,ROSEMARIE,3,609
1980,SALIMA,3,609
1980,SALIMAH,3,609
1980,SALMA,3,609
1980,SANDEEP,3,609
1980,SANDI,3,609
1980,SANDIE,3,609
1980,SEEMA,3,609
1980,SELINA,3,609
1980,SERINA,3,609
1980,SHAHEEN,3,609
1980,SHALLEN,3,609
1980,SHANLEY,3,609
1980,SHANON,3,609
1980,SHANTEL,3,609
1980,SHERILYN,3,609
1980,SHERRIE,3,609
1980,SHYLA,3,609
1980,SHYLO,3,609
1980,SIERRA,3,609
1980,SILVIA,3,609
1980,SIMONE,3,609
1980,SUMMER,3,609
1980,SUSANA,3,609
1980,SUZANA,3,609
1980,SUZANNA,3,609
1980,TABATHA,3,609
1980,TAI,3,609
1980,TARAH,3,609
1980,TAWNYA,3,609
1980,TEGAN,3,609
1980,TERRI-LEE,3,609
1980,THEA,3,609
1980,THI,3,609
1980,TISHA,3,609
1980,TRISH,3,609
1980,VALENE,3,609
1980,WILLOW,3,609
1980,YOLANDA,3,609
1980,ZABRINA,3,609
1980,ABBIE,2,776
1980,ABIR,2,776
1980,ADRIANNE,2,776
1980,AGNES,2,776
1980,AINSLEY,2,776
1980,AISHA,2,776
1980,AJA,2,776
1980,ALAYNA,2,776
1980,ALECIA,2,776
1980,ALESHA,2,776
1980,ALETHA,2,776
1980,ALETHEA,2,776
1980,ALETHIA,2,776
1980,ALEX,2,776
1980,ALEXA,2,776
1980,ALI,2,776
1980,ALIESHA,2,776
1980,ALLISHA,2,776
1980,ALMA,2,776
1980,ALYSA,2,776
1980,ALYSIA,2,776
1980,AMAL,2,776
1980,AMANDA-LEE,2,776
1980,AMINAH,2,776
1980,ANGELLA,2,776
1980,ANJALI,2,776
1980,ANNABELLE,2,776
1980,ANNALISE,2,776
1980,ANNELIESE,2,776
1980,ANNE-MARIE,2,776
1980,ANNIK,2,776
1980,ANYA,2,776
1980,ARIEL,2,776
1980,ASHIMA,2,776
1980,ASHLEE,2,776
1980,ASHLEIGH,2,776
1980,AUBREY,2,776
1980,AUGUST,2,776
1980,AURORA,2,776
1980,AVERY,2,776
1980,AYESHA,2,776
1980,BARBRA,2,776
1980,BEKKI,2,776
1980,BELINDA,2,776
1980,BETSY,2,776
1980,BLAINE,2,776
1980,BLAIR,2,776
1980,BOBBY,2,776
1980,BONITA,2,776
1980,BRANDI-LEE,2,776
1980,BRANDY-LYNN,2,776
1980,BRIANA,2,776
1980,BRINA,2,776
1980,BRONWEN,2,776
1980,CALEY,2,776
1980,CAMARA,2,776
1980,CANDIS,2,776
1980,CANDYCE,2,776
1980,CAREN,2,776
1980,CARIE,2,776
1980,CARI-LYNN,2,776
1980,CARLIE,2,776
1980,CARMEL,2,776
1980,CARMELL,2,776
1980,CARRI,2,776
1980,CARRIE-ANN,2,776
1980,CARYN,2,776
1980,CASANDRA,2,776
1980,CASSIA,2,776
1980,CASSIDY,2,776
1980,CATHLEEN,2,776
1980,CATRINA,2,776
1980,CAYLEY,2,776
1980,CECILY,2,776
1980,CELINE,2,776
1980,CHANDELLE,2,776
1980,CHANTALE,2,776
1980,CHANTALLE,2,776
1980,CHANTELE,2,776
1980,CHARLEEN,2,776
1980,CHARMANE,2,776
1980,CHERILYN,2,776
1980,CHERYL-LEE,2,776
1980,CHEYENNE,2,776
1980,CHRIS,2,776
1980,CHRISTIANE,2,776
1980,CHRISTIANNA,2,776
1980,CHRISTIN,2,776
1980,CHRISTY-ANN,2,776
1980,CLEA,2,776
1980,CODY,2,776
1980,COLEEN,2,776
1980,COREEN,2,776
1980,CORIE,2,776
1980,CORTNEY,2,776
1980,CRISSY,2,776
1980,CRISTINA,2,776
1980,CRYSTAL-DAWN,2,776
1980,DAIANA,2,776
1980,DALAL,2,776
1980,DANICA,2,776
1980,DANIKA,2,776
1980,DANITA,2,776
1980,DANNA,2,776
1980,DARBY,2,776
1980,DARCI,2,776
1980,DAWNE,2,776
1980,DEBBI,2,776
1980,DELIA,2,776
1980,DELORES,2,776
1980,DENICE,2,776
1980,DENITA,2,776
1980,DESIREA,2,776
1980,DINAH,2,776
1980,DIONE,2,776
1980,DIONNE,2,776
1980,DORIS,2,776
1980,ELANA,2,776
1980,ELEANOR,2,776
1980,ELEASHA,2,776
1980,ELYSIA,2,776
1980,ERYN,2,776
1980,ETHEL,2,776
1980,EUNICE,2,776
1980,EVANGELINE,2,776
1980,FAUZIA,2,776
1980,FERN,2,776
1980,FLORENCE,2,776
1980,GADA,2,776
1980,GENA,2,776
1980,GENEVA,2,776
1980,GERALDINE,2,776
1980,GERRI,2,776
1980,GINETTE,2,776
1980,GISELE,2,776
1980,GLENYS,2,776
1980,GWENDOLYN,2,776
1980,HARRIET,2,776
1980,IRIS,2,776
1980,ISABELLE,2,776
1980,IVY,2,776
1980,JACINTHE,2,776
1980,JACKLYN,2,776
1980,JAIMI,2,776
1980,JAMIE-LYNN,2,776
1980,JAN,2,776
1980,JANEY,2,776
1980,JANIE,2,776
1980,JANINA,2,776
1980,JANIS,2,776
1980,JASMIN,2,776
1980,JAYCEE,2,776
1980,JEANNA,2,776
1980,JEANNINE,2,776
1980,JENESSA,2,776
1980,JENISE,2,776
1980,JENNAFER,2,776
1980,JENNETTE,2,776
1980,JERALYN,2,776
1980,JERRI,2,776
1980,JEWEL,2,776
1980,JILLENE,2,776
1980,JOANIE,2,776
1980,JODI-LYNN,2,776
1980,JOELLEN,2,776
1980,JOLANE,2,776
1980,JOLINE,2,776
1980,JONELLE,2,776
1980,JOSEPHINE,2,776
1980,JULAINE,2,776
1980,JULIANNA,2,776
1980,JUNE,2,776
1980,KAILIE,2,776
1980,KALI,2,776
1980,KARI-ANN,2,776
1980,KARIE,2,776
1980,KARI-LYN,2,776
1980,KARINE,2,776
1980,KARISSA,2,776
1980,KARMA,2,776
1980,KAROLINA,2,776
1980,KAROLINE,2,776
1980,KAROLYN,2,776
1980,KASEY,2,776
1980,KASSIE,2,776
1980,KATHRYNE,2,776
1980,KATHYRN,2,776
1980,KEELY,2,776
1980,KELLY-LYNN,2,776
1980,KELSIE,2,776
1980,KELTY,2,776
1980,KENDALL,2,776
1980,KENNA,2,776
1980,KERRI-ANN,2,776
1980,KERRI-ANNE,2,776
1980,KERRI-LYNN,2,776
1980,KIERSTEN,2,776
1980,KILEY,2,776
1980,KIRSTI,2,776
1980,KORA,2,776
1980,KORIN,2,776
1980,KORRIN,2,776
1980,KRIS,2,776
1980,KYLEE,2,776
1980,KYRA,2,776
1980,LA,2,776
1980,LACY,2,776
1980,LARISA,2,776
1980,LAUNA,2,776
1980,LAURALEE,2,776
1980,LAURELLE,2,776
1980,LAYNA,2,776
1980,LE,2,776
1980,LEAHA,2,776
1980,LEANN,2,776
1980,LEE-ANNE,2,776
1980,LEIA,2,776
1980,LEIGH-ANN,2,776
1980,LEILANI,2,776
1980,LEISA,2,776
1980,LENI,2,776
1980,LENNA,2,776
1980,LEORA,2,776
1980,LETITIA,2,776
1980,LINSAY,2,776
1980,LISA-DAWN,2,776
1980,LISE,2,776
1980,LOLA,2,776
1980,LOLITA,2,776
1980,LOREDANA,2,776
1980,LORELIE,2,776
1980,LORENA,2,776
1980,LORIANN,2,776
1980,LORI-ANN,2,776
1980,LORILEE,2,776
1980,LORRIE,2,776
1980,LOUANNE,2,776
1980,LUCILLE,2,776
1980,LUISA,2,776
1980,LYNDI,2,776
1980,LYNELLE,2,776
1980,MALISSA,2,776
1980,MANAL,2,776
1980,MANJIT,2,776
1980,MANPREET,2,776
1980,MARANDA,2,776
1980,MARI,2,776
1980,MARIE-JOSEE,2,776
1980,MARIEM,2,776
1980,MARIJA,2,776
1980,MARIN,2,776
1980,MARION,2,776
1980,MARISA,2,776
1980,MARLO,2,776
1980,MARNY,2,776
1980,MARYANN,2,776
1980,MARYSE,2,776
1980,MATHILDA,2,776
1980,MATILDA,2,776
1980,MAYA,2,776
1980,MEAGHANN,2,776
1980,MELINA,2,776
1980,MERRIN,2,776
1980,MIA,2,776
1980,MICHELL,2,776
1980,MISTI,2,776
1980,MY,2,776
1980,NADA,2,776
1980,NATACHA,2,776
1980,NEELAM,2,776
1980,NENA,2,776
1980,NICHOLLE,2,776
1980,NIKALA,2,776
1980,NISHA,2,776
1980,NITA,2,776
1980,NOELLA,2,776
1980,NOLA,2,776
1980,NOREEN,2,776
1980,NORMA,2,776
1980,PATRIZIA,2,776
1980,PAULINA,2,776
1980,PAULLETTE,2,776
1980,PAWANJEET,2,776
1980,PEARL,2,776
1980,PEGGY,2,776
1980,PETRA,2,776
1980,PHILANA,2,776
1980,PHILOMENA,2,776
1980,POOJA,2,776
1980,RADHIKA,2,776
1980,RAE,2,776
1980,RAE-ANN,2,776
1980,RAEANNE,2,776
1980,RAE-LYNN,2,776
