Year,Name,Number,Rank
1954,KARIN,9,232
1954,LYDIA,9,232
1954,MYRNA,9,232
1954,SHELLY,9,232
1954,VIOLET,9,232
1954,CARRIE,8,245
1954,CATHARINE,8,245
1954,CATHY,8,245
1954,CORNELIA,8,245
1954,DARLEEN,8,245
1954,EDNA,8,245
1954,FAYE,8,245
1954,JUANITA,8,245
1954,LEAH,8,245
1954,MILDRED,8,245
1954,NOLA,8,245
1954,RAMONA,8,245
1954,RANDI,8,245
1954,SHARLENE,8,245
1954,SHARRON,8,245
1954,THELMA,8,245
1954,THERESE,8,245
1954,ADELE,7,262
1954,ALISON,7,262
1954,BARBRA,7,262
1954,BETH,7,262
1954,CATHIE,7,262
1954,DEBORA,7,262
1954,GWEN,7,262
1954,JILLIAN,7,262
1954,LEANNA,7,262
1954,LEE,7,262
1954,LESLEE,7,262
1954,LOUISA,7,262
1954,MARILYNN,7,262
1954,MAVIS,7,262
1954,MELODIE,7,262
1954,MIRIAM,7,262
1954,MOLLY,7,262
1954,ROXANNE,7,262
1954,SHERRIE,7,262
1954,SYDNEY,7,262
1954,VICKY,7,262
1954,BERTHA,6,283
1954,CARROL,6,283
1954,DAWNE,6,283
1954,DEANNA,6,283
1954,DELORES,6,283
1954,DONA,6,283
1954,HELENA,6,283
1954,JANINE,6,283
1954,JOCELYN,6,283
1954,KATHRINE,6,283
1954,LAUREEN,6,283
1954,LAUREN,6,283
1954,LENORE,6,283
1954,LUCY,6,283
1954,MARJORY,6,283
1954,MARNIE,6,283
1954,MARSHA,6,283
1954,MELODY,6,283
1954,NELLIE,6,283
1954,PATRICE,6,283
1954,PRISCILLA,6,283
1954,RENEE,6,283
1954,RUBY,6,283
1954,SHIELA,6,283
1954,STELLA,6,283
1954,VIOLA,6,283
1954,ALANA,5,309
1954,ALEXANDRA,5,309
1954,ANNIE,5,309
1954,CAROLYNN,5,309
1954,CHERI,5,309
1954,DAWNA,5,309
1954,DAYLE,5,309
1954,DEIRDRE,5,309
1954,DONALDA,5,309
1954,DORA,5,309
1954,ELLA,5,309
1954,ERICA,5,309
1954,ETHEL,5,309
1954,EVANGELINE,5,309
1954,FAITH,5,309
1954,FERN,5,309
1954,FRANCIS,5,309
1954,GRETA,5,309
1954,IRIS,5,309
1954,JEANNINE,5,309
1954,JOANNA,5,309
1954,JODY,5,309
1954,KATIE,5,309
1954,LILA,5,309
1954,LILLY,5,309
1954,LONNIE,5,309
1954,LOREEN,5,309
1954,LORELEI,5,309
1954,LORENE,5,309
1954,LYNETTE,5,309
1954,MABEL,5,309
1954,MADELEINE,5,309
1954,MARY-ANN,5,309
1954,MELISSA,5,309
1954,MYRTLE,5,309
1954,NAOMI,5,309
1954,PATRICA,5,309
1954,RHODA,5,309
1954,ROSALIND,5,309
1954,ROSANNE,5,309
1954,SHAUNA,5,309
1954,SHIRLY,5,309
1954,SONIA,5,309
1954,TARA,5,309
1954,TONI,5,309
1954,TRACY,5,309
1954,VALORIE,5,309
1954,VICKIE,5,309
1954,WINNIFRED,5,309
1955,LINDA,472,1
1955,SUSAN,448,2
1955,PATRICIA,384,3
1955,KAREN,326,4
1955,BARBARA,321,5
1955,DEBORAH,315,6
1955,DEBRA,294,7
1955,DONNA,255,8
1955,SANDRA,253,9
1955,MARY,248,10
1955,WENDY,247,11
1955,KATHLEEN,205,12
1955,SHARON,201,13
1955,MARGARET,198,14
1955,CATHERINE,195,15
1955,JANICE,190,16
1955,DIANE,189,17
1955,ELIZABETH,173,18
1955,BRENDA,169,19
1955,CAROL,165,20
1955,JANET,165,20
1955,MARILYN,155,22
1955,JUDITH,141,23
1955,HEATHER,136,24
1955,CHERYL,129,25
1955,NANCY,126,26
1955,PAMELA,118,27
1955,SHIRLEY,117,28
1955,MAUREEN,115,29
1955,VALERIE,110,30
1955,CHRISTINE,108,31
1955,GAIL,108,31
1955,DARLENE,102,33
1955,JUDY,99,34
1955,BEVERLY,97,35
1955,KATHERINE,97,35
1955,COLLEEN,91,37
1955,JOAN,90,38
1955,LORRAINE,90,38
1955,JOANNE,89,40
1955,MARIE,77,41
1955,ANNE,76,42
1955,KATHRYN,75,43
1955,ELAINE,74,44
1955,TERESA,74,44
1955,LESLIE,72,46
1955,JANE,71,47
1955,SHELLEY,71,47
1955,BEVERLEY,70,49
1955,JACQUELINE,70,49
1955,DENISE,69,51
1955,LYNN,67,52
1955,DIANNE,64,53
1955,SHEILA,64,53
1955,LAURA,63,55
1955,GLORIA,62,56
1955,BONNIE,61,57
1955,ROBERTA,61,57
1955,DOROTHY,60,59
1955,LYNDA,58,60
1955,LAURIE,57,61
1955,CYNTHIA,55,62
1955,IRENE,54,63
1955,HELEN,53,64
1955,SHERRY,52,65
1955,MARLENE,50,66
1955,ANN,49,67
1955,THERESA,49,67
1955,ARLENE,48,69
1955,TERRY,47,70
1955,RUTH,46,71
1955,FRANCES,45,72
1955,LOUISE,45,72
1955,RITA,45,72
1955,DIANA,44,75
1955,JEAN,44,75
1955,JOYCE,44,75
1955,JULIE,43,78
1955,JENNIFER,42,79
1955,JUNE,42,79
1955,DAWN,41,81
1955,VICKI,41,81
1955,SUZANNE,40,83
1955,ELLEN,39,84
1955,ROSE,38,85
1955,DOREEN,37,86
1955,LOIS,37,86
1955,NORMA,37,86
1955,SYLVIA,37,86
1955,VICTORIA,37,86
1955,ANITA,36,91
1955,LORI,36,91
1955,LORNA,36,91
1955,PENNY,36,91
1955,GERALDINE,35,95
1955,MARIA,35,95
1955,SHANNON,34,97
1955,ANNA,33,98
1955,BETTY,33,98
1955,DORIS,33,98
1955,CAROLYN,32,101
1955,EVELYN,32,101
1955,LESLEY,32,101
1955,MARION,32,101
1955,EILEEN,31,105
1955,ROSEMARY,31,105
1955,WANDA,31,105
1955,GAYLE,30,108
1955,MARIAN,30,108
1955,JO-ANN,29,110
1955,YVONNE,29,110
1955,MARJORIE,28,112
1955,TRUDY,28,112
1955,LYNNE,27,114
1955,RHONDA,27,114
1955,ROBIN,27,114
1955,ALICE,26,117
1955,JILL,26,117
1955,JO-ANNE,26,117
1955,JULIA,26,117
1955,KIM,26,117
1955,AUDREY,25,122
1955,CHARLENE,25,122
1955,CHRISTINA,25,122
1955,JEANETTE,25,122
1955,SHERYL,25,122
1955,VIVIAN,25,122
1955,MARIANNE,24,128
1955,MARTHA,24,128
1955,PEGGY,24,128
1955,CONSTANCE,23,131
1955,DEBBIE,23,131
1955,GLENDA,23,131
1955,HOLLY,23,131
1955,LILLIAN,23,131
1955,MARCIA,23,131
1955,MONICA,23,131
1955,PHYLLIS,23,131
1955,CAROLINE,22,139
1955,CATHY,21,140
1955,DALE,21,140
1955,ELEANOR,21,140
1955,GEORGINA,21,140
1955,JOY,21,140
1955,KATHY,20,145
1955,KELLY,20,145
1955,VIRGINIA,20,145
1955,LAUREL,19,148
1955,MICHELLE,19,148
1955,APRIL,18,150
1955,BONITA,18,150
1955,CINDY,18,150
1955,MYRNA,18,150
1955,PAULA,18,150
1955,CONNIE,17,155
1955,DEBORA,17,155
1955,JANINE,17,155
1955,LEONA,17,155
1955,LISA,17,155
1955,NORA,17,155
1955,SALLY,17,155
1955,ANDREA,16,162
1955,CHARLOTTE,16,162
1955,CORINNE,16,162
1955,ROSEMARIE,16,162
1955,SUSANNE,16,162
1955,VERA,16,162
1955,ANGELA,15,168
1955,CANDACE,15,168
1955,CAROLE,15,168
1955,COLEEN,15,168
1955,EDITH,15,168
1955,GRACE,15,168
1955,JOSEPHINE,15,168
1955,KERRY,15,168
1955,MELANIE,15,168
1955,MELODY,15,168
1955,AGNES,14,178
1955,BERNICE,14,178
1955,DOLORES,14,178
1955,ESTHER,14,178
1955,GALE,14,178
1955,GWENDOLYN,14,178
1955,IRIS,14,178
1955,KARIN,14,178
1955,LORETTA,14,178
1955,PAULINE,14,178
1955,DIANNA,13,188
1955,LEANNE,13,188
1955,MARINA,13,188
1955,MAVIS,13,188
1955,NAOMI,13,188
1955,SHELLY,13,188
1955,DAPHNE,12,194
1955,DELLA,12,194
1955,EDNA,12,194
1955,JANIS,12,194
1955,JEANNE,12,194
1955,LENORA,12,194
1955,MAXINE,12,194
1955,NINA,12,194
1955,PATTI,12,194
1955,RAMONA,12,194
1955,ROBYN,12,194
1955,SARAH,12,194
1955,ALISON,11,206
1955,BEATRICE,11,206
1955,CARLA,11,206
1955,GILLIAN,11,206
1955,JO,11,206
1955,MARGOT,11,206
1955,MICHELE,11,206
1955,SARA,11,206
1955,TERRI,11,206
1955,VERONICA,11,206
1955,ANNETTE,10,216
1955,DELORES,10,216
1955,EVA,10,216
1955,HAZEL,10,216
1955,LUCILLE,10,216
1955,MURIEL,10,216
1955,NOREEN,10,216
1955,REBECCA,10,216
1955,TRACY,10,216
1955,VIOLET,10,216
1955,ALLISON,9,226
1955,CANDICE,9,226
1955,CLAUDIA,9,226
1955,EMILY,9,226
1955,EUNICE,9,226
1955,FLORENCE,9,226
1955,GLENNA,9,226
1955,INGRID,9,226
1955,JANETTE,9,226
1955,JUANITA,9,226
1955,MARGO,9,226
1955,MARLA,9,226
1955,MELINDA,9,226
1955,MONA,9,226
1955,NADINE,9,226
1955,NELLIE,9,226
1955,PATSY,9,226
1955,ROXANNE,9,226
1955,RUBY,9,226
1955,STEPHANIE,9,226
1955,THELMA,9,226
1955,VELMA,9,226
1955,VERNA,9,226
1955,VICKY,9,226
1955,WILMA,9,226
1955,CATHRYN,8,251
1955,DAWNE,8,251
1955,GAYE,8,251
1955,GERTRUDE,8,251
1955,HELENA,8,251
1955,JENNY,8,251
1955,KRISTINE,8,251
1955,LANA,8,251
1955,LILA,8,251
1955,MARNIE,8,251
1955,NOLA,8,251
1955,AILEEN,7,262
1955,AMY,7,262
1955,BERNADETTE,7,262
1955,CECILE,7,262
1955,CORNELIA,7,262
1955,DAYLE,7,262
1955,DEANNA,7,262
1955,ELSIE,7,262
1955,FAYE,7,262
1955,FERN,7,262
1955,GLADYS,7,262
1955,JOANN,7,262
1955,KATHARINE,7,262
1955,MARGUERITE,7,262
1955,MARYANNE,7,262
1955,MONIKA,7,262
1955,RENEE,7,262
1955,ROSALIE,7,262
1955,ROSANNE,7,262
1955,SHELAGH,7,262
1955,STELLA,7,262
1955,TINA,7,262
1955,ADELE,6,284
1955,ALANA,6,284
1955,ALEXANDRA,6,284
1955,BONNY,6,284
1955,CATHARINE,6,284
1955,CHARMAINE,6,284
1955,CLARA,6,284
1955,CRYSTAL,6,284
1955,DARLINE,6,284
1955,DIXIE,6,284
1955,ELLA,6,284
1955,ERICA,6,284
1955,ETHEL,6,284
1955,HARRIET,6,284
1955,HILDA,6,284
1955,IDA,6,284
1955,JESSIE,6,284
1955,JODY,6,284
1955,JOHANNA,6,284
1955,JULIETTE,6,284
1955,LAUREEN,6,284
1955,LAVERNE,6,284
1955,LORAINE,6,284
1955,LORENE,6,284
1955,LORIE,6,284
1955,MOIRA,6,284
1955,MYRA,6,284
1955,PAULETTE,6,284
1955,PEARL,6,284
1955,SHARRON,6,284
1955,SHERRI,6,284
1955,TRACEY,6,284
1955,VICKIE,6,284
1955,ANGELINA,5,317
1955,ANNIE,5,317
1955,AVRIL,5,317
1955,BERTHA,5,317
1955,BERYL,5,317
1955,BLANCHE,5,317
1955,CAROLYNN,5,317
1955,CARRIE,5,317
1955,CATHRINE,5,317
1955,CECELIA,5,317
1955,CHERI,5,317
1955,CHERIE,5,317
1955,CLAIRE,5,317
1955,CORA,5,317
1955,DALLAS,5,317
1955,DANA,5,317
1955,DEBORRAH,5,317
1955,DOROTHEA,5,317
1955,ELISABETH,5,317
1955,ERIN,5,317
1955,FAITH,5,317
1955,FAY,5,317
1955,FRANCIS,5,317
1955,GEORGIA,5,317
1955,GRETA,5,317
1955,HEIDI,5,317
1955,HILARY,5,317
1955,ISABEL,5,317
1955,IVY,5,317
1955,JAN,5,317
1955,JEANNETTE,5,317
1955,LEA,5,317
1955,LEE,5,317
1955,LINDSAY,5,317
1955,LORELEI,5,317
1955,LYNETTE,5,317
1955,MARGRET,5,317
1955,MARSHA,5,317
1955,PATRICA,5,317
1955,RANDI,5,317
1955,ROMA,5,317
1955,SHERRYL,5,317
1955,SONIA,5,317
1955,SUZAN,5,317
1955,SYDNEY,5,317
1955,TANYA,5,317
1955,THERESE,5,317
1956,LINDA,418,1
1956,SUSAN,390,2
1956,DEBORAH,377,3
1956,PATRICIA,374,4
1956,KAREN,345,5
1956,DEBRA,335,6
1956,BARBARA,308,7
1956,WENDY,297,8
1956,DONNA,251,9
1956,SHARON,244,10
1956,SANDRA,239,11
1956,CATHERINE,228,12
1956,CAROL,226,13
1956,MARY,221,14
1956,MARGARET,209,15
1956,DIANE,193,16
1956,JANICE,190,17
1956,KATHLEEN,185,18
1956,BRENDA,183,19
1956,JANET,170,20
1956,ELIZABETH,156,21
1956,HEATHER,153,22
1956,DARLENE,136,23
1956,NANCY,133,24
1956,CHERYL,125,25
1956,JUDITH,124,26
1956,MAUREEN,121,27
1956,SHIRLEY,118,28
1956,MARILYN,117,29
1956,VALERIE,116,30
1956,GAIL,114,31
1956,JUDY,111,32
1956,CHRISTINE,108,33
1956,PAMELA,107,34
1956,JOANNE,106,35
1956,TERESA,102,36
1956,LORRAINE,99,37
1956,LESLIE,97,38
1956,COLLEEN,96,39
1956,KATHERINE,93,40
1956,KATHRYN,90,41
1956,DENISE,89,42
1956,JOAN,89,42
1956,CYNTHIA,87,44
1956,BONNIE,83,45
1956,BEVERLY,82,46
1956,LAURA,79,47
1956,ANNE,78,48
1956,MARIE,78,48
1956,DIANNE,77,50
1956,SHEILA,77,50
1956,SHELLEY,73,52
1956,LAURIE,69,53
1956,ELAINE,68,54
1956,LYNN,68,54
1956,LORI,66,56
1956,MARLENE,65,57
1956,SHERRY,65,57
1956,JACQUELINE,63,59
1956,DOROTHY,61,60
1956,JENNIFER,59,61
1956,LYNDA,57,62
1956,ANN,56,63
1956,RUTH,55,64
1956,JEAN,54,65
1956,DAWN,53,66
1956,DIANA,53,66
1956,GLORIA,53,66
1956,HELEN,53,66
1956,LOUISE,52,70
1956,JULIE,51,71
1956,THERESA,51,71
1956,BEVERLEY,50,73
1956,JANE,50,73
1956,ROBERTA,50,73
1956,TERRY,50,73
1956,YVONNE,49,77
1956,SUZANNE,48,78
1956,ARLENE,47,79
1956,EVELYN,46,80
1956,IRENE,46,80
1956,DEBBIE,45,82
1956,KIM,45,82
1956,LAUREL,44,84
1956,JOYCE,43,85
1956,MARION,43,85
1956,LOIS,42,87
1956,VICKI,42,87
1956,VICTORIA,42,87
1956,BETTY,41,90
1956,MARIA,41,90
1956,ANNA,40,92
1956,ANITA,39,93
1956,LORNA,39,93
1956,RITA,39,93
1956,CHARLENE,38,96
1956,CINDY,38,96
1956,SYLVIA,37,98
1956,HOLLY,36,99
1956,FRANCES,35,100
1956,JILL,35,100
1956,LISA,35,100
1956,PENNY,35,100
1956,SHANNON,35,100
1956,AUDREY,34,105
1956,CAROLYN,34,105
1956,WANDA,34,105
1956,GLENDA,33,108
1956,ALICE,32,109
1956,ELLEN,32,109
1956,GERALDINE,32,109
1956,MARJORIE,32,109
1956,CHARLOTTE,31,113
1956,JUNE,31,113
1956,NORMA,30,115
1956,PEGGY,30,115
1956,CHRISTINA,29,117
1956,EILEEN,29,117
1956,JO-ANN,29,117
1956,JO-ANNE,29,117
1956,ROSE,29,117
1956,VIRGINIA,29,117
1956,DALE,28,123
1956,DOREEN,28,123
1956,ELEANOR,28,123
1956,DORIS,27,126
1956,JOY,27,126
1956,ANDREA,26,128
1956,LESLEY,26,128
1956,APRIL,25,130
1956,GAYLE,25,130
1956,JEANETTE,25,130
1956,JULIA,25,130
1956,LYNNE,25,130
1956,CAROLINE,24,135
1956,CORINNE,24,135
1956,RHONDA,24,135
1956,ROBIN,24,135
1956,LEONA,23,139
1956,ROSEMARY,23,139
1956,SHERYL,23,139
1956,DEBORA,22,142
1956,MELANIE,22,142
1956,MICHELLE,22,142
1956,PAULA,22,142
1956,CATHY,21,146
1956,KELLY,21,146
1956,LILLIAN,21,146
1956,SALLY,21,146
1956,GEORGINA,20,150
1956,TRACY,20,150
1956,VERNA,20,150
1956,VIVIAN,20,150
1956,ALISON,19,154
1956,CARLA,19,154
1956,CONSTANCE,19,154
1956,ESTHER,19,154
1956,LORETTA,19,154
1956,MARTHA,19,154
1956,MONICA,19,154
1956,PAULINE,19,154
1956,REBECCA,19,154
1956,SHELLY,19,154
1956,ANGELA,18,164
1956,MARCIA,18,164
1956,PATTI,18,164
1956,STEPHANIE,18,164
1956,TRUDY,18,164
1956,CONNIE,17,169
1956,EDITH,17,169
1956,LEANNE,17,169
1956,DEANNA,16,172
1956,EVA,16,172
1956,FLORENCE,16,172
1956,GWENDOLYN,16,172
1956,MICHELE,16,172
1956,VERA,16,172
1956,CAROLE,15,178
1956,KERRY,15,178
1956,LUCILLE,15,178
1956,MARGO,15,178
1956,VICKY,15,178
1956,VIOLET,15,178
1956,DAPHNE,14,184
1956,MARGUERITE,14,184
1956,MARIAN,14,184
1956,NORA,14,184
1956,ROBYN,14,184
1956,ROSEMARIE,14,184
1956,SHEREE,14,184
1956,ANNETTE,13,191
1956,CANDACE,13,191
1956,GINA,13,191
1956,GRACE,13,191
1956,JANIS,13,191
1956,MARIANNE,13,191
1956,SARAH,13,191
1956,TINA,13,191
1956,BONITA,12,199
1956,MARGOT,12,199
1956,MAXINE,12,199
1956,PENELOPE,12,199
1956,RENEE,12,199
1956,ROXANNE,12,199
1956,WILMA,12,199
1956,DARLEEN,11,206
1956,DOLORES,11,206
1956,GWEN,11,206
1956,INGRID,11,206
1956,JANINE,11,206
1956,JEANNETTE,11,206
1956,KATHY,11,206
1956,LAUREN,11,206
1956,NINA,11,206
1956,SONJA,11,206
1956,BEATRICE,10,216
1956,BERNICE,10,216
1956,CARRIE,10,216
1956,CHARMAINE,10,216
1956,COLEEN,10,216
1956,DEBBY,10,216
1956,DIANNA,10,216
1956,ELSIE,10,216
1956,JENNY,10,216
1956,KARIN,10,216
1956,KATHRINE,10,216
1956,LANA,10,216
1956,LYDIA,10,216
1956,MAVIS,10,216
1956,MELODY,10,216
1956,PHYLLIS,10,216
1956,RAMONA,10,216
1956,ROSANNE,10,216
1956,ALANA,9,234
1956,CARMEN,9,234
1956,FAY,9,234
1956,FERN,9,234
1956,GALE,9,234
1956,GLADYS,9,234
1956,HAZEL,9,234
1956,JAN,9,234
1956,JEANNE,9,234
1956,JOHANNA,9,234
1956,JOSEPHINE,9,234
1956,KATHARINE,9,234
1956,MARLA,9,234
1956,RUBY,9,234
1956,SHARI,9,234
1956,SHARLENE,9,234
1956,SHERRIE,9,234
1956,SUSANNE,9,234
1956,VALARIE,9,234
1956,VERONICA,9,234
1956,VICKIE,9,234
1956,ADRIANA,8,255
1956,AILEEN,8,255
1956,CATHARINE,8,255
1956,CLARA,8,255
1956,CORRINE,8,255
1956,CRYSTAL,8,255
1956,DEBBRA,8,255
1956,DENICE,8,255
1956,EMILY,8,255
1956,FIONA,8,255
1956,GEORGIA,8,255
1956,GILLIAN,8,255
1956,IRIS,8,255
1956,JANETTE,8,255
1956,JOANNA,8,255
1956,LORENE,8,255
1956,LORIE,8,255
1956,MARINA,8,255
1956,MYRNA,8,255
1956,PATSY,8,255
1956,PEARL,8,255
1956,RANDI,8,255
1956,ROSALIND,8,255
1956,THELMA,8,255
1956,THERESE,8,255
1956,ADELE,7,280
1956,ALEXANDRA,7,280
1956,ANNIE,7,280
1956,BONNY,7,280
1956,CATHRYN,7,280
1956,CHERIE,7,280
1956,CLAIRE,7,280
1956,DEBRAH,7,280
1956,DEENA,7,280
1956,DONALDA,7,280
1956,ETHEL,7,280
1956,GERTRUDE,7,280
1956,JEANNINE,7,280
1956,JO,7,280
1956,KARI,7,280
1956,KERRI,7,280
1956,LENORE,7,280
1956,MARSHA,7,280
1956,MONA,7,280
1956,NADINE,7,280
1956,NOREEN,7,280
1956,ROSALIE,7,280
1956,SHERRI,7,280
1956,TARA,7,280
1956,AMY,6,304
1956,BERTHA,6,304
1956,BETH,6,304
1956,CANDICE,6,304
1956,CECILIA,6,304
1956,CLAUDIA,6,304
1956,DEIRDRE,6,304
1956,DELORES,6,304
1956,EDNA,6,304
1956,HEIDI,6,304
1956,HELENA,6,304
1956,HELGA,6,304
1956,HOLLIS,6,304
1956,IDA,6,304
1956,JAMIE,6,304
1956,JEANNIE,6,304
1956,JOCELYN,6,304
1956,JUANITA,6,304
1956,LAUREEN,6,304
1956,LORRIE,6,304
1956,LUCINDA,6,304
1956,MILDRED,6,304
1956,MOIRA,6,304
1956,MURIEL,6,304
1956,NOLA,6,304
1956,RAE,6,304
1956,SARA,6,304
1956,STELLA,6,304
1956,TANIS,6,304
1956,TERI,6,304
1956,TERRI,6,304
1956,ALLISON,5,335
1956,CATHARINA,5,335
1956,DAWNE,5,335
1956,DELLA,5,335
1956,ELISABETH,5,335
1956,FAYE,5,335
1956,FRANCIS,5,335
1956,HILDA,5,335
1956,INGE,5,335
1956,IONA,5,335
1956,JENNIE,5,335
1956,JESSIE,5,335
1956,JONI,5,335
1956,LEILA,5,335
1956,LILA,5,335
1956,LILY,5,335
1956,LINDSAY,5,335
1956,LORAINE,5,335
1956,LUCY,5,335
1956,MADELINE,5,335
1956,MARNIE,5,335
1956,MARY-ANN,5,335
1956,MAY,5,335
1956,MEGAN,5,335
1956,NAIDA,5,335
1956,PATRICA,5,335
1956,RACHEL,5,335
1956,ROSA,5,335
1956,SHERRYL,5,335
1956,SHIELA,5,335
1956,SIMONE,5,335
1956,TONI,5,335
1956,VELDA,5,335
1957,LINDA,432,1
1957,SUSAN,423,2
1957,DEBORAH,399,3
1957,KAREN,389,4
1957,PATRICIA,372,5
1957,DEBRA,357,6
1957,BARBARA,326,7
1957,SANDRA,282,8
1957,SHARON,264,9
1957,DONNA,260,10
1957,CATHERINE,225,11
1957,MARY,215,12
1957,BRENDA,213,13
1957,WENDY,210,14
1957,MARGARET,200,15
1957,CAROL,190,16
1957,JANICE,186,17
1957,DIANE,180,18
1957,ELIZABETH,168,19
1957,KATHLEEN,168,19
1957,HEATHER,167,21
1957,JANET,163,22
1957,NANCY,151,23
1957,CHERYL,144,24
1957,JOANNE,129,25
1957,SHIRLEY,127,26
1957,MAUREEN,123,27
1957,JUDITH,122,28
1957,PAMELA,119,29
1957,SHELLEY,119,29
1957,CYNTHIA,118,31
1957,GAIL,117,32
1957,COLLEEN,115,33
1957,TERESA,112,34
1957,DARLENE,110,35
1957,KATHERINE,106,36
1957,CHRISTINE,104,37
1957,LAURA,100,38
1957,LAURIE,99,39
1957,LESLIE,99,39
1957,VALERIE,99,39
1957,MARILYN,97,42
1957,ELAINE,94,43
1957,BEVERLY,88,44
1957,JUDY,88,44
1957,LORRAINE,87,46
1957,DENISE,86,47
1957,LORI,86,47
1957,LYNN,86,47
1957,DIANA,84,50
1957,JOAN,83,51
1957,ANNE,81,52
1957,BONNIE,81,52
1957,KATHRYN,77,54
1957,MARIE,77,54
1957,CINDY,76,56
1957,KIM,74,57
1957,JENNIFER,73,58
1957,SHERRY,72,59
1957,THERESA,72,59
1957,SHEILA,66,61
1957,DIANNE,63,62
1957,HELEN,63,62
1957,SYLVIA,63,62
1957,JOYCE,62,65
1957,LOUISE,62,65
1957,DOROTHY,57,67
1957,FRANCES,57,67
1957,JULIE,57,67
1957,MARLENE,57,67
1957,ROBERTA,57,67
1957,DAWN,56,72
1957,JANE,55,73
1957,YVONNE,55,73
1957,ANITA,54,75
1957,MARIA,54,75
1957,DEBBIE,52,77
1957,GLORIA,51,78
1957,RUTH,50,79
1957,TERRY,50,79
1957,CAROLYN,49,81
1957,JACQUELINE,49,81
1957,JEAN,49,81
1957,IRENE,48,84
1957,BETTY,47,85
1957,BEVERLEY,46,86
1957,HOLLY,46,86
1957,LORNA,46,86
1957,LYNDA,46,86
1957,VICTORIA,45,90
1957,CHARLENE,43,91
1957,ANNA,42,92
1957,GLENDA,42,92
1957,ELLEN,41,94
1957,EVELYN,41,94
1957,SUZANNE,41,94
1957,MARION,39,97
1957,VICKI,39,97
1957,ANN,38,99
1957,LAUREL,37,100
1957,RHONDA,37,100
1957,RITA,37,100
1957,ARLENE,36,103
1957,AUDREY,36,103
1957,DOREEN,35,105
1957,ROSE,35,105
1957,SHANNON,35,105
1957,ANDREA,34,108
1957,PENNY,34,108
1957,PHYLLIS,34,108
1957,ALICE,33,111
1957,JO-ANNE,33,111
1957,KATHY,33,111
1957,LISA,33,111
1957,LOIS,33,111
1957,GERALDINE,32,116
1957,KELLY,32,116
1957,EILEEN,31,118
1957,ROSEMARY,31,118
1957,CONNIE,30,120
1957,DORIS,29,121
1957,GEORGINA,29,121
1957,LYNNE,29,121
1957,ROBIN,29,121
1957,VIRGINIA,29,121
1957,CAROLINE,28,126
1957,DEBORA,28,126
1957,STEPHANIE,28,126
1957,JUNE,27,129
1957,LEONA,27,129
1957,NORMA,27,129
1957,PAULINE,27,129
1957,JULIA,26,133
1957,LESLEY,26,133
1957,MELANIE,26,133
1957,MICHELE,26,133
1957,SHERYL,26,133
1957,CHARLOTTE,25,138
1957,MARJORIE,25,138
1957,PEGGY,25,138
1957,TRACY,25,138
1957,CATHY,24,142
1957,JILL,24,142
1957,WANDA,24,142
1957,GAYLE,23,145
1957,GRACE,23,145
1957,MICHELLE,23,145
1957,ROBYN,23,145
1957,SHELLY,23,145
1957,CARLA,22,150
1957,CORINNE,22,150
1957,MARTHA,22,150
1957,TRUDY,22,150
1957,ANGELA,21,154
1957,DALE,21,154
1957,JOY,21,154
1957,KARIN,20,157
1957,MONICA,20,157
1957,ROXANNE,20,157
1957,CHRISTINA,19,160
1957,MARCIA,19,160
1957,MARIANNE,19,160
1957,PAULA,19,160
1957,JEANNE,18,164
1957,JO-ANN,18,164
1957,VERNA,18,164
1957,BERNICE,17,167
1957,CARMEN,17,167
1957,EVA,17,167
1957,JEANETTE,17,167
1957,MAXINE,17,167
1957,SARAH,17,167
1957,ALISON,16,173
1957,APRIL,16,173
1957,BERNADETTE,16,173
1957,DANA,16,173
1957,DEANNA,16,173
1957,ELEANOR,16,173
1957,FLORENCE,16,173
1957,LILLIAN,16,173
1957,LORETTA,16,173
1957,SALLY,16,173
1957,SHEREE,16,173
1957,SHERRIE,16,173
1957,VERA,16,173
1957,CANDACE,15,186
1957,JANINE,15,186
1957,JANIS,15,186
1957,REBECCA,15,186
1957,RONDA,15,186
1957,VIVIAN,15,186
1957,WILMA,15,186
1957,CONSTANCE,14,193
1957,DAPHNE,14,193
1957,EDITH,14,193
1957,ELISABETH,14,193
1957,ESTHER,14,193
1957,GINA,14,193
1957,JUANITA,14,193
1957,KATHARINE,14,193
1957,LEANNE,14,193
1957,MARIAN,14,193
1957,MARINA,14,193
1957,MARLA,14,193
1957,NORA,14,193
1957,ROSEMARIE,14,193
1957,TONI,14,193
1957,VIOLET,14,193
1957,FERN,13,209
1957,IDA,13,209
1957,JAN,13,209
1957,JO,13,209
1957,KERRY,13,209
1957,LILA,13,209
1957,SHAWN,13,209
1957,ANNETTE,12,216
1957,BONITA,12,216
1957,CARRIE,12,216
1957,DOLORES,12,216
1957,EDNA,12,216
1957,GWENDOLYN,12,216
1957,HILDA,12,216
1957,LANA,12,216
1957,LEAH,12,216
1957,MELODY,12,216
1957,NOREEN,12,216
1957,PATTI,12,216
1957,THELMA,12,216
1957,TINA,12,216
1957,VERONICA,12,216
1957,CHARMAINE,11,231
1957,GERTRUDE,11,231
1957,JOHANNA,11,231
1957,LAUREEN,11,231
1957,LUCILLE,11,231
1957,MARGO,11,231
1957,MONA,11,231
1957,NADINE,11,231
1957,NINA,11,231
1957,PENELOPE,11,231
1957,SHERRI,11,231
1957,SONJA,11,231
