Year,Name,Number,Rank
1998,TANVIR,6,425
1998,TYE,6,425
1998,TYRONE,6,425
1998,WALKER,6,425
1998,WAYLON,6,425
1998,ADEN,5,480
1998,AJAY,5,480
1998,ALI,5,480
1998,ALLAN,5,480
1998,AMIR,5,480
1998,ARMAAN,5,480
1998,ARSHDEEP,5,480
1998,BENNETT,5,480
1998,BOWEN,5,480
1998,BRADYN,5,480
1998,BRUCE,5,480
1998,CHACE,5,480
1998,CHESTER,5,480
1998,CHRIS,5,480
1998,CLAY,5,480
1998,CLIFFORD,5,480
1998,CORBIN,5,480
1998,DAVIS,5,480
1998,DEVAN,5,480
1998,DEVYN,5,480
1998,DIEGO,5,480
1998,DRE,5,480
1998,DRYDEN,5,480
1998,DYLLAN,5,480
1998,EDDIE,5,480
1998,EDEN,5,480
1998,ELLIOTT,5,480
1998,FILIP,5,480
1998,FINN,5,480
1998,FRANKLIN,5,480
1998,GAURAV,5,480
1998,GRAYDON,5,480
1998,GUNNAR,5,480
1998,HARMEET,5,480
1998,HAYDN,5,480
1998,HOLDEN,5,480
1998,HUDSON,5,480
1998,IAIN,5,480
1998,JACKIE,5,480
1998,JAIDEN,5,480
1998,JARRED,5,480
1998,JARRETT,5,480
1998,JASPREET,5,480
1998,JAXON,5,480
1998,JAYSON,5,480
1998,JOEY,5,480
1998,KAINE,5,480
1998,KALVIN,5,480
1998,KARANVEER,5,480
1998,KARNVIR,5,480
1998,KARSON,5,480
1998,KENT,5,480
1998,KENTON,5,480
1998,KOBE,5,480
1998,KOLBY,5,480
1998,KOLTON,5,480
1998,LAWRENCE,5,480
1998,LORENZO,5,480
1998,LORNE,5,480
1998,LUIS,5,480
1998,LYLE,5,480
1998,MALIK,5,480
1998,MANINDER,5,480
1998,MANPREET,5,480
1998,MANVEER,5,480
1998,MARIO,5,480
1998,MATHIEU,5,480
1998,MAXIMILLIAN,5,480
1998,MINH,5,480
1998,MOHAMMAD,5,480
1998,NASH,5,480
1998,NATHANIAL,5,480
1998,NAVRAJ,5,480
1998,NICK,5,480
1998,NIKOLA,5,480
1998,PARDEEP,5,480
1998,PIERCE,5,480
1998,RAJVIR,5,480
1998,RALPH,5,480
1998,RYLAND,5,480
1998,SINA,5,480
1998,STEFANO,5,480
1998,SUMEET,5,480
1998,TATE,5,480
1998,TAVIS,5,480
1998,TERRELL,5,480
1998,TERRENCE,5,480
1998,TOBIAS,5,480
1998,TYLOR,5,480
1998,TYUS,5,480
1998,WARREN,5,480
1998,WAYNE,5,480
1999,MATTHEW,389,1
1999,JOSHUA,338,2
1999,NICHOLAS,320,3
1999,RYAN,286,4
1999,ALEXANDER,260,5
1999,MICHAEL,258,6
1999,TYLER,247,7
1999,BRANDON,243,8
1999,JACOB,240,9
1999,JORDAN,235,10
1999,KYLE,230,11
1999,JUSTIN,206,12
1999,CHRISTOPHER,204,13
1999,AUSTIN,201,14
1999,LIAM,201,14
1999,DANIEL,185,16
1999,NOAH,181,17
1999,BENJAMIN,175,18
1999,DYLAN,174,19
1999,ANDREW,168,20
1999,NATHAN,165,21
1999,DAVID,163,22
1999,JAMES,159,23
1999,WILLIAM,158,24
1999,CONNOR,156,25
1999,ETHAN,149,26
1999,ZACHARY,148,27
1999,ADAM,145,28
1999,CAMERON,145,28
1999,SAMUEL,144,30
1999,KEVIN,132,31
1999,COLE,131,32
1999,THOMAS,123,33
1999,RILEY,122,34
1999,JONATHAN,119,35
1999,SPENCER,115,36
1999,ERIC,113,37
1999,JOSEPH,110,38
1999,JOHN,106,39
1999,JASON,102,40
1999,EVAN,99,41
1999,LUCAS,99,41
1999,JARED,98,43
1999,MITCHELL,97,44
1999,ANTHONY,96,45
1999,SEAN,96,45
1999,BRENDAN,95,47
1999,CODY,94,48
1999,JESSE,93,49
1999,ROBERT,93,49
1999,JEREMY,91,51
1999,TAYLOR,82,52
1999,AARON,81,53
1999,TREVOR,80,54
1999,BRIAN,79,55
1999,AIDAN,78,56
1999,LOGAN,77,57
1999,CALEB,75,58
1999,STEVEN,74,59
1999,JACK,71,60
1999,CHRISTIAN,67,61
1999,DAWSON,67,61
1999,TRAVIS,67,61
1999,TRISTAN,67,61
1999,BRADLEY,64,65
1999,COLTON,62,66
1999,DEVON,61,67
1999,ISAAC,61,67
1999,CHASE,60,69
1999,MARK,60,69
1999,OWEN,60,69
1999,TANNER,57,72
1999,MACKENZIE,56,73
1999,BRAYDEN,55,74
1999,JAYDEN,55,74
1999,JEFFREY,55,74
1999,GAVIN,53,77
1999,LUKE,52,78
1999,PATRICK,52,78
1999,DEREK,51,80
1999,BRYCE,49,81
1999,ISAIAH,49,81
1999,SCOTT,49,81
1999,IAN,48,84
1999,JACKSON,48,84
1999,JAKE,48,84
1999,JOEL,48,84
1999,NATHANIEL,48,84
1999,NICOLAS,48,84
1999,RICHARD,48,84
1999,TIMOTHY,48,84
1999,MATHEW,47,92
1999,TYSON,47,92
1999,NOLAN,46,94
1999,BAILEY,45,95
1999,GABRIEL,45,95
1999,MAXWELL,44,97
1999,ALEX,43,98
1999,DAKOTA,42,99
1999,HAYDEN,42,99
1999,MARCUS,42,99
1999,SHAWN,42,99
1999,STEPHEN,42,99
1999,CALVIN,41,104
1999,COLIN,41,104
1999,SETH,41,104
1999,VINCENT,41,104
1999,WYATT,41,104
1999,BRETT,39,109
1999,DEVIN,39,109
1999,HUNTER,39,109
1999,PAUL,39,109
1999,RAYMOND,38,113
1999,BRAEDEN,37,114
1999,PETER,37,114
1999,BLAKE,36,116
1999,CURTIS,36,116
1999,ELIJAH,36,116
1999,GREGORY,35,119
1999,JAKOB,35,119
1999,QUINN,35,119
1999,DUSTIN,34,122
1999,JADEN,34,122
1999,JONAH,34,122
1999,LEVI,34,122
1999,MORGAN,34,122
1999,OLIVER,34,122
1999,SIMON,34,122
1999,ADRIAN,33,129
1999,AIDEN,33,129
1999,BRODY,33,129
1999,MASON,33,129
1999,SEBASTIAN,33,129
1999,DARREN,32,134
1999,DAYTON,32,134
1999,HARRISON,32,134
1999,KEENAN,32,134
1999,CLAYTON,31,138
1999,DOMINIC,31,138
1999,KIERAN,31,138
1999,JULIAN,30,141
1999,KENNETH,30,141
1999,PARKER,30,141
1999,VICTOR,30,141
1999,CARSON,29,145
1999,HARMAN,29,145
1999,WESLEY,29,145
1999,CONNER,28,148
1999,KEEGAN,28,148
1999,DUNCAN,27,150
1999,EDWARD,27,150
1999,ERIK,27,150
1999,BRADEN,26,153
1999,DARIAN,26,153
1999,MAX,26,153
1999,PHILIP,26,153
1999,CHARLES,25,157
1999,DAMON,25,157
1999,MALCOLM,25,157
1999,CARTER,24,160
1999,GARRETT,24,160
1999,HENRY,24,160
1999,TY,24,160
1999,BRENDEN,23,164
1999,BRODIE,23,164
1999,DALTON,23,164
1999,JAROD,23,164
1999,KEITH,23,164
1999,SHANE,23,164
1999,SHELDON,23,164
1999,TRENT,23,164
1999,BRENNAN,22,172
1999,BRYAN,22,172
1999,DALLAS,22,172
1999,GRIFFIN,22,172
1999,REID,22,172
1999,TROY,22,172
1999,ANGUS,21,178
1999,CALLUM,21,178
1999,GRAHAM,21,178
1999,JOSIAH,21,178
1999,MANRAJ,21,178
1999,GEORGE,20,183
1999,JAMIE,20,183
1999,KAI,20,183
1999,LANDON,20,183
1999,RUSSELL,20,183
1999,SAM,20,183
1999,TONY,20,183
1999,DILLON,19,190
1999,MICHEAL,19,190
1999,NICKOLAS,19,190
1999,BRENDON,18,193
1999,BROCK,18,193
1999,DAMIAN,18,193
1999,DONOVAN,18,193
1999,MARTIN,18,193
1999,ANTONIO,17,198
1999,BRADY,17,198
1999,JASPER,17,198
1999,KURTIS,17,198
1999,MARCO,17,198
1999,RAJAN,17,198
1999,RYLAN,17,198
1999,ALBERT,16,205
1999,ALI,16,205
1999,ANDY,16,205
1999,CHAD,16,205
1999,COREY,16,205
1999,GRANT,16,205
1999,KADEN,16,205
1999,KRISTIAN,16,205
1999,MATTEO,16,205
1999,MAXIMILIAN,16,205
1999,RHYS,16,205
1999,RORY,16,205
1999,ALAN,15,217
1999,DENNIS,15,217
1999,HARJOT,15,217
1999,JACKY,15,217
1999,KRISTOPHER,15,217
1999,KYLER,15,217
1999,MYLES,15,217
1999,NEIL,15,217
1999,QUINTON,15,217
1999,REECE,15,217
1999,RYLEY,15,217
1999,ALEC,14,228
1999,AVERY,14,228
1999,BRANDEN,14,228
1999,COOPER,14,228
1999,CORY,14,228
1999,DANTE,14,228
1999,DECLAN,14,228
1999,DREW,14,228
1999,GAGE,14,228
1999,JACKIE,14,228
1999,LACHLAN,14,228
1999,LUKAS,14,228
1999,NIKOLAS,14,228
1999,ROSS,14,228
1999,TYRELL,14,228
1999,WILSON,14,228
1999,AMRIT,13,244
1999,ARJUN,13,244
1999,ARSHDEEP,13,244
1999,ASHTON,13,244
1999,BEN,13,244
1999,BRAYDON,13,244
1999,CARL,13,244
1999,FELIX,13,244
1999,GORDON,13,244
1999,JASKARAN,13,244
1999,JOHNATHAN,13,244
1999,JORDON,13,244
1999,KALEB,13,244
1999,KELVIN,13,244
1999,LANE,13,244
1999,MARC,13,244
1999,MARSHALL,13,244
1999,MATEO,13,244
1999,ROWAN,13,244
1999,SKYLER,13,244
1999,STUART,13,244
1999,THEODORE,13,244
1999,TOMMY,13,244
1999,CHANCE,12,267
1999,CRAIG,12,267
1999,DARCY,12,267
1999,DARIUS,12,267
1999,DERRICK,12,267
1999,DESMOND,12,267
1999,GRAYSON,12,267
1999,HARLEY,12,267
1999,JIMMY,12,267
1999,KOBE,12,267
1999,MANVIR,12,267
1999,SAHIL,12,267
1999,TALON,12,267
1999,TYREL,12,267
1999,ALLAN,11,281
1999,ALVIN,11,281
1999,ARMAN,11,281
1999,ARTHUR,11,281
1999,COLBY,11,281
1999,CONRAD,11,281
1999,CORBIN,11,281
1999,DALE,11,281
1999,DANNY,11,281
1999,DEAN,11,281
1999,ELIAS,11,281
1999,GARETH,11,281
1999,GEOFFREY,11,281
1999,IVAN,11,281
1999,JEREMIAH,11,281
1999,JUSTICE,11,281
1999,KARL,11,281
1999,KEATON,11,281
1999,MATTIAS,11,281
1999,MICAH,11,281
1999,MIGUEL,11,281
1999,NIGEL,11,281
1999,QUENTIN,11,281
1999,ROMAN,11,281
1999,RONALD,11,281
1999,TRISTEN,11,281
1999,XAVIER,11,281
1999,ZACKARY,11,281
1999,ANDRE,10,309
1999,BRENT,10,309
1999,CLINTON,10,309
1999,CYRUS,10,309
1999,DAVIS,10,309
1999,DOUGLAS,10,309
1999,ELI,10,309
1999,GRAEME,10,309
1999,GURVIR,10,309
1999,JARRED,10,309
1999,JARROD,10,309
1999,JONATHON,10,309
1999,LINDEN,10,309
1999,MARKO,10,309
1999,PIERCE,10,309
1999,RANDY,10,309
1999,ROBIN,10,309
1999,RYLAND,10,309
1999,TOMAS,10,309
1999,AYDEN,9,328
1999,BRAEDON,9,328
1999,BRENNEN,9,328
1999,BRET,9,328
1999,CHANDLER,9,328
1999,DONALD,9,328
1999,GURJOT,9,328
1999,JASKARN,9,328
1999,JESSIE,9,328
1999,JONAS,9,328
1999,KARANVIR,9,328
1999,LOUIS,9,328
1999,NELSON,9,328
1999,PHILLIP,9,328
1999,SASHA,9,328
1999,SHAUN,9,328
1999,STEFAN,9,328
1999,WILL,9,328
1999,ZACKERY,9,328
1999,ABRAHAM,8,347
1999,ANGELO,8,347
1999,BRUCE,8,347
1999,CHARLIE,8,347
1999,CHRIS,8,347
1999,COLTEN,8,347
1999,DAMIEN,8,347
1999,DEXTER,8,347
1999,DRAKE,8,347
1999,ELLIOT,8,347
1999,FRANK,8,347
1999,GAGANDEEP,8,347
1999,GARRET,8,347
1999,GARY,8,347
1999,GURPREET,8,347
1999,GURVEER,8,347
1999,JASDEEP,8,347
1999,JASMEET,8,347
1999,JASPREET,8,347
1999,JAYSON,8,347
1999,KAIDEN,8,347
1999,KARAN,8,347
1999,LAWRENCE,8,347
1999,LEIF,8,347
1999,LEON,8,347
1999,LUCA,8,347
1999,MARKUS,8,347
1999,MOHAMED,8,347
1999,NATHANAEL,8,347
1999,OMAR,8,347
1999,PRABHJOT,8,347
1999,PRESTON,8,347
1999,REESE,8,347
1999,RICKY,8,347
1999,SOLOMON,8,347
1999,STERLING,8,347
1999,TRISTIN,8,347
1999,TYRONE,8,347
1999,VISHAL,8,347
1999,WADE,8,347
1999,WINSTON,8,347
1999,AMOS,7,388
1999,ANSON,7,388
1999,BRAIDEN,7,388
1999,BRAXTON,7,388
1999,CAELAN,7,388
1999,CONOR,7,388
1999,DANE,7,388
1999,DEVAN,7,388
1999,DOMINIK,7,388
1999,EDWIN,7,388
1999,EMMANUEL,7,388
1999,EMMETT,7,388
1999,FRANCIS,7,388
1999,FRASER,7,388
1999,FREDERICK,7,388
1999,GIOVANNI,7,388
1999,HERMAN,7,388
1999,IAIN,7,388
1999,JARRETT,7,388
1999,JEFFERY,7,388
1999,JOE,7,388
1999,JOEY,7,388
1999,JON,7,388
1999,JOSE,7,388
1999,JOSEF,7,388
1999,KAYDEN,7,388
1999,KENT,7,388
1999,LEONARDO,7,388
1999,MARVIN,7,388
1999,MAXIMILLIAN,7,388
1999,QUINTEN,7,388
1999,QUINTIN,7,388
1999,RANDEEP,7,388
1999,RIVER,7,388
1999,SHAYNE,7,388
1999,SILAS,7,388
1999,STANLEY,7,388
1999,TOBIAS,7,388
1999,ZACHERY,7,388
1999,AJAY,6,427
1999,AKASH,6,427
1999,ALEXANDRE,6,427
1999,ALFRED,6,427
1999,AMAN,6,427
1999,AMIT,6,427
1999,AMRITPAL,6,427
1999,ARMAAN,6,427
1999,BALRAJ,6,427
1999,BRANDYN,6,427
1999,BRYSON,6,427
1999,CALE,6,427
1999,CARLOS,6,427
1999,CORDELL,6,427
1999,DARIO,6,427
1999,DARYL,6,427
1999,DOMINICK,6,427
1999,DORIAN,6,427
1999,DYLLAN,6,427
1999,ELLIOTT,6,427
1999,EMERSON,6,427
1999,EUGENE,6,427
1999,FORREST,6,427
1999,FRANKLIN,6,427
1999,GURINDER,6,427
1999,HAMISH,6,427
1999,HARDEEP,6,427
1999,HARRY,6,427
1999,HUDSON,6,427
1999,HUGH,6,427
1999,JAEDEN,6,427
1999,JAIDEN,6,427
1999,JASRAJ,6,427
1999,JERRY,6,427
1999,JOHNNY,6,427
1999,JOSH,6,427
1999,JOVAN,6,427
1999,KALEN,6,427
1999,KEELAN,6,427
1999,KOBY,6,427
1999,KOLE,6,427
1999,KOLTON,6,427
1999,KURT,6,427
1999,LEO,6,427
1999,LORENZO,6,427
1999,LYNDON,6,427
1999,MANJOT,6,427
1999,MOHAMMED,6,427
1999,NORMAN,6,427
1999,PAYTON,6,427
1999,RAHUL,6,427
1999,ROY,6,427
1999,SEBASTIEN,6,427
1999,SKYLAR,6,427
1999,SUKHRAJ,6,427
1999,SUNNY,6,427
1999,TANVIR,6,427
1999,TAYLER,6,427
1999,TREY,6,427
1999,TYE,6,427
1999,ZACHARIAH,6,427
1999,ABDULLAH,5,488
1999,AHMAD,5,488
1999,ALLEN,5,488
1999,AMAR,5,488
1999,ANMOL,5,488
1999,AUSTYN,5,488
1999,BENNY,5,488
1999,BILLY,5,488
1999,BISHOP,5,488
1999,BORIS,5,488
1999,BRAD,5,488
1999,BRYN,5,488
1999,BYRON,5,488
1999,CASEY,5,488
1999,CLAY,5,488
1999,COLETON,5,488
1999,COLLIN,5,488
1999,DARIEN,5,488
1999,DARION,5,488
1999,DAVIN,5,488
1999,DEVEN,5,488
1999,DIEGO,5,488
1999,EASTON,5,488
1999,EDMOND,5,488
1999,EWAN,5,488
1999,GALEN,5,488
1999,GAURAV,5,488
1999,GLEN,5,488
1999,GRAYDON,5,488
1999,GURKIRAT,5,488
1999,GURSHAAN,5,488
1999,HARMEN,5,488
1999,HARVIR,5,488
1999,HECTOR,5,488
1999,JAGGER,5,488
1999,JAMAL,5,488
1999,JAMIESON,5,488
1999,JAN,5,488
1999,JASKIRAT,5,488
1999,JASMAN,5,488
1999,JAXSON,5,488
1999,JEEVAN,5,488
1999,JULIEN,5,488
1999,KADE,5,488
1999,KAELAN,5,488
1999,KAMERON,5,488
1999,KANE,5,488
1999,KEIFER,5,488
1999,KELTON,5,488
1999,KOHL,5,488
1999,KYE,5,488
1999,LANCE,5,488
1999,LEONARD,5,488
1999,LEWIS,5,488
1999,MALIK,5,488
1999,MANDEEP,5,488
1999,MAXIM,5,488
1999,MELVIN,5,488
1999,NAVDEEP,5,488
1999,NICO,5,488
1999,NIKHIL,5,488
1999,PAWANDEEP,5,488
1999,PRABJOT,5,488
1999,RANDALL,5,488
1999,RAY,5,488
1999,REUBEN,5,488
1999,RHETT,5,488
1999,SHEA,5,488
1999,SIMRAN,5,488
1999,SOREN,5,488
1999,STEWART,5,488
1999,TERENCE,5,488
1999,THEOREN,5,488
1999,TODD,5,488
1999,TRE,5,488
1999,TRENTON,5,488
1999,TRYSTAN,5,488
1999,WALTER,5,488
1999,WARREN,5,488
1999,WILLEM,5,488
1999,ZANE,5,488
2000,MATTHEW,363,1
2000,JOSHUA,323,2
2000,JACOB,318,3
2000,NICHOLAS,294,4
2000,RYAN,252,5
2000,BRANDON,239,6
2000,MICHAEL,232,7
2000,JORDAN,229,8
2000,ALEXANDER,226,9
2000,LIAM,217,10
2000,KYLE,212,11
2000,TYLER,211,12
2000,BENJAMIN,206,13
2000,DANIEL,202,14
2000,JUSTIN,197,15
2000,ANDREW,192,16
2000,WILLIAM,190,17
2000,AUSTIN,188,18
2000,CAMERON,179,19
2000,JAMES,177,20
2000,NOAH,177,20
2000,CHRISTOPHER,168,22
2000,ETHAN,167,23
2000,DYLAN,164,24
2000,NATHAN,158,25
2000,COLE,154,26
2000,SAMUEL,149,27
2000,CONNOR,146,28
2000,ZACHARY,142,29
2000,DAVID,132,30
2000,THOMAS,123,31
2000,ADAM,122,32
2000,KEVIN,120,33
2000,RILEY,117,34
2000,ERIC,116,35
2000,JARED,112,36
2000,JASON,111,37
2000,JOSEPH,106,38
2000,EVAN,105,39
2000,SPENCER,103,40
2000,ANTHONY,98,41
2000,DAWSON,97,42
2000,AIDAN,96,43
2000,JONATHAN,96,43
2000,BRENDAN,93,45
2000,JACK,93,45
2000,ROBERT,93,45
2000,LUCAS,91,48
2000,BRAYDEN,88,49
2000,OWEN,88,49
2000,JOHN,87,51
2000,JESSE,84,52
2000,SEAN,84,52
2000,TREVOR,81,54
2000,AARON,78,55
2000,MITCHELL,78,55
2000,CALEB,74,57
2000,ISAAC,73,58
2000,JACKSON,72,59
2000,JEREMY,71,60
2000,LOGAN,71,60
2000,MARK,70,62
2000,CODY,65,63
2000,STEVEN,65,63
2000,TAYLOR,64,65
2000,BRIAN,62,66
2000,MASON,62,66
2000,BRETT,61,68
2000,COLTON,61,68
2000,TRISTAN,61,68
2000,GABRIEL,59,71
2000,BRADLEY,58,72
2000,NICOLAS,58,72
2000,IAN,57,74
2000,JAYDEN,57,74
2000,JOEL,56,76
2000,CHRISTIAN,55,77
2000,COLIN,54,78
2000,SETH,53,79
2000,HUNTER,52,80
2000,MARCUS,52,80
2000,TYSON,52,80
2000,DEVON,51,83
2000,GAVIN,51,83
2000,NOLAN,51,83
2000,DEVIN,50,86
2000,MACKENZIE,50,86
2000,NATHANIEL,50,86
2000,ISAIAH,49,89
2000,TANNER,49,89
2000,LUKE,48,91
2000,QUINN,46,92
2000,SCOTT,46,92
2000,ADRIAN,45,94
2000,BRYCE,44,95
2000,HAYDEN,44,95
2000,JEFFREY,44,95
2000,PATRICK,44,95
2000,TIMOTHY,44,95
2000,CHASE,43,100
2000,JAKOB,43,100
2000,TRAVIS,43,100
2000,WYATT,43,100
2000,ALEX,42,104
2000,ERIK,42,104
2000,JADEN,42,104
2000,JONAH,42,104
2000,LEVI,42,104
2000,MAXWELL,42,104
2000,JULIAN,41,110
2000,BAILEY,40,111
2000,BRAEDEN,40,111
2000,JAKE,40,111
2000,PARKER,40,111
2000,RICHARD,40,111
2000,CURTIS,39,116
2000,DAKOTA,39,116
2000,BRODY,38,118
2000,CARSON,38,118
2000,CARTER,37,120
2000,EDWARD,37,120
2000,ELIJAH,37,120
2000,MATHEW,37,120
2000,CALVIN,36,124
2000,SIMON,36,124
2000,BLAKE,35,126
2000,SEBASTIAN,35,126
2000,AIDEN,34,128
2000,DUSTIN,34,128
2000,GARRETT,34,128
2000,GRIFFIN,34,128
2000,PETER,33,132
2000,MARTIN,32,133
2000,OLIVER,32,133
2000,DEREK,31,135
2000,SHANE,31,135
2000,BRADEN,30,137
2000,DOMINIC,30,137
2000,KEEGAN,29,139
2000,VICTOR,29,139
2000,BRYAN,28,141
2000,CLAYTON,28,141
2000,KIERAN,28,141
2000,MAX,28,141
2000,CALLUM,27,145
2000,PAUL,27,145
2000,STEPHEN,27,145
2000,VINCENT,27,145
2000,JOSIAH,26,149
2000,LANDON,26,149
2000,SHAWN,26,149
2000,BRENDEN,25,152
2000,BRENNAN,25,152
2000,CHARLES,25,152
2000,DAMON,25,152
2000,KENNETH,25,152
2000,KURTIS,25,152
2000,MORGAN,25,152
2000,HARRISON,24,159
2000,TY,24,159
2000,WESLEY,24,159
2000,DAYTON,23,162
2000,DUNCAN,23,162
2000,HARMAN,23,162
2000,KAI,23,162
2000,NIKOLAS,23,162
2000,BRANDEN,22,167
2000,MALCOLM,22,167
2000,RHYS,22,167
2000,ALAN,21,170
2000,DARIAN,21,170
2000,GAGE,21,170
2000,BRADY,20,173
2000,DALLAS,20,173
2000,DARREN,20,173
2000,JAROD,20,173
2000,KALEB,20,173
2000,LUKAS,20,173
2000,SHELDON,20,173
2000,STEFAN,20,173
2000,ALEC,19,181
2000,ANTONIO,19,181
2000,ARJUN,19,181
2000,GREGORY,19,181
2000,MARCO,19,181
2000,MATEO,19,181
2000,ANDY,18,187
2000,ANGUS,18,187
2000,AVERY,18,187
2000,BRAYDON,18,187
2000,DONOVAN,18,187
2000,HENRY,18,187
2000,ROSS,18,187
2000,TREY,18,187
2000,BRODIE,17,195
2000,CHAD,17,195
2000,COREY,17,195
2000,GEORGE,17,195
2000,GRAYSON,17,195
2000,IVAN,17,195
2000,JEREMIAH,17,195
2000,KEATON,17,195
2000,MATTEO,17,195
2000,RYLAN,17,195
2000,COOPER,16,205
2000,CORBIN,16,205
2000,DANTE,16,205
2000,GRAHAM,16,205
2000,JOHNATHAN,16,205
2000,KARAN,16,205
2000,MYLES,16,205
2000,RAJAN,16,205
2000,CASEY,15,213
2000,KEENAN,15,213
2000,MANRAJ,15,213
2000,MICHEAL,15,213
2000,REID,15,213
2000,ALLAN,14,218
2000,AYDEN,14,218
2000,BROCK,14,218
2000,CHANCE,14,218
2000,CONNER,14,218
2000,CORY,14,218
2000,DAMIAN,14,218
2000,DOUGLAS,14,218
2000,ELIAS,14,218
2000,JAXON,14,218
2000,LEO,14,218
2000,NICKOLAS,14,218
2000,XAVIER,14,218
2000,ALI,13,231
2000,ALLEN,13,231
2000,CADEN,13,231
2000,DALTON,13,231
2000,DANE,13,231
2000,GEOFFREY,13,231
2000,JAMIE,13,231
2000,KRISTOPHER,13,231
2000,RAYMOND,13,231
2000,SAM,13,231
2000,SKYLER,13,231
2000,ARSHDEEP,12,242
2000,BENNETT,12,242
2000,CONRAD,12,242
2000,DECLAN,12,242
2000,GORDON,12,242
2000,GRANT,12,242
2000,JASPER,12,242
2000,JONAS,12,242
2000,JONATHON,12,242
2000,KADEN,12,242
2000,KELVIN,12,242
2000,KOBE,12,242
2000,MARSHALL,12,242
2000,PHILIP,12,242
2000,REECE,12,242
2000,ROWAN,12,242
2000,STUART,12,242
2000,WADE,12,242
2000,ASHTON,11,260
2000,CALUM,11,260
2000,CARLOS,11,260
2000,COLBY,11,260
2000,DAMIEN,11,260
2000,DEAN,11,260
2000,DENNIS,11,260
2000,DRAKE,11,260
2000,GRAEME,11,260
2000,GURJOT,11,260
2000,HARJOT,11,260
2000,JASDEEP,11,260
2000,JIMMY,11,260
2000,KALE,11,260
2000,KEITH,11,260
2000,LACHLAN,11,260
2000,OSCAR,11,260
2000,QUINTON,11,260
2000,RANDY,11,260
2000,REESE,11,260
2000,RUSSELL,11,260
2000,TRENTON,11,260
2000,TYRONE,11,260
2000,COLTEN,10,283
2000,CONOR,10,283
2000,DARIEN,10,283
2000,DARIUS,10,283
2000,DAVIS,10,283
2000,DESMOND,10,283
2000,ELI,10,283
2000,ERICK,10,283
2000,FELIX,10,283
2000,GARETH,10,283
2000,GARY,10,283
2000,JARROD,10,283
2000,JASKARAN,10,283
2000,KAIDEN,10,283
2000,KRISTIAN,10,283
2000,KYLER,10,283
2000,MARKUS,10,283
2000,MATTIAS,10,283
2000,MICAH,10,283
2000,NEIL,10,283
2000,NELSON,10,283
2000,RIVER,10,283
2000,RONALD,10,283
2000,STERLING,10,283
2000,THEODORE,10,283
2000,TOMMY,10,283
2000,ZACHERY,10,283
2000,ZACKARY,10,283
2000,AJAY,9,311
2000,ALVIN,9,311
2000,BRENDON,9,311
2000,CYRUS,9,311
2000,DEXTER,9,311
2000,DIEGO,9,311
2000,FINN,9,311
2000,FRANK,9,311
2000,HOLDEN,9,311
2000,JERRY,9,311
2000,KANE,9,311
2000,KARL,9,311
2000,MARIO,9,311
2000,MAXIMILIAN,9,311
2000,MIGUEL,9,311
2000,MUHAMMAD,9,311
2000,PIERCE,9,311
2000,RICKY,9,311
2000,SOLOMON,9,311
2000,STANLEY,9,311
2000,TONY,9,311
2000,TRISTEN,9,311
2000,TRISTIN,9,311
2000,TYRELL,9,311
2000,ZACKERY,9,311
2000,AMANDEEP,8,336
2000,ANSON,8,336
2000,ANTON,8,336
2000,ARMAAN,8,336
2000,ARMAN,8,336
2000,BALRAJ,8,336
2000,BEN,8,336
2000,BRAIDEN,8,336
2000,BRENT,8,336
2000,CADE,8,336
2000,CAELAN,8,336
2000,CHARLIE,8,336
2000,DANNY,8,336
2000,DONALD,8,336
2000,DREW,8,336
2000,FRANCIS,8,336
2000,FRASER,8,336
2000,FREDERICK,8,336
2000,HARRY,8,336
2000,JASKARN,8,336
2000,JAYDON,8,336
2000,KEAGAN,8,336
2000,LINDEN,8,336
2000,MITCHEL,8,336
2000,OMAR,8,336
2000,PARMVIR,8,336
2000,PHILLIP,8,336
2000,QUINLAN,8,336
2000,RAHUL,8,336
2000,ROMAN,8,336
2000,RONAN,8,336
2000,RORY,8,336
2000,ROY,8,336
2000,RYDER,8,336
2000,SAGE,8,336
2000,SKYLAR,8,336
2000,TODD,8,336
2000,TOMAS,8,336
2000,TROY,8,336
2000,VISHAL,8,336
2000,ABDULLAH,7,376
2000,AMRIT,7,376
2000,ARJAN,7,376
2000,AUSTEN,7,376
2000,AUSTYN,7,376
2000,BEAU,7,376
2000,BENSON,7,376
2000,BILLY,7,376
2000,BRANDAN,7,376
2000,CHANDLER,7,376
2000,CRISTIAN,7,376
2000,DALE,7,376
2000,DERRICK,7,376
2000,DORIAN,7,376
2000,ELLIOTT,7,376
2000,ERNEST,7,376
2000,EVERETT,7,376
2000,GAGANDEEP,7,376
2000,GURKIRAT,7,376
2000,GURVIR,7,376
2000,JACKIE,7,376
2000,JACKY,7,376
2000,JAEDEN,7,376
2000,JARRED,7,376
2000,JASRAJ,7,376
2000,JAY,7,376
2000,JAYSON,7,376
2000,JESSIE,7,376
2000,JOEY,7,376
2000,JOSH,7,376
2000,JULIEN,7,376
2000,JUSTICE,7,376
2000,KAELAN,7,376
2000,KENNY,7,376
2000,KOLBY,7,376
2000,LOUIS,7,376
2000,MARKO,7,376
2000,MATTHIAS,7,376
2000,NASH,7,376
2000,NATHANAEL,7,376
2000,QUINTIN,7,376
2000,REED,7,376
2000,ROBERTO,7,376
2000,RYLAND,7,376
